TIME,FLUX
54956.58330849046,20.073152254829196
54956.60374222323,77.66826827793061
54956.62417595601,241.83076352368715
54956.64460968878,-20.06608939993447
54956.665043421555,179.74993300873265
54956.68547715433,77.12285631100713
54956.7059108871,400.78591501724327
54956.72634461988,-32.96801835483976
54956.74677835265,-26.106443450912842
54956.767212085426,376.53164411111106
54956.7876458182,-24.102442353513
54956.808079550974,-31.471549641448604
54956.82851328375,124.82840292515895
54956.84894701652,200.21100463041284
54956.8693807493,354.3111231244796
54956.88981448207,-135.29491876707044
54956.910248214845,32.07050093356756
54956.93068194762,320.2843555760726
54956.95111568039,-200.6832252522406
54956.97154941317,99.07986838508798
54956.99198314594,-29.466320129234447
54957.012416878715,67.17695051450256
54957.03285061149,33.47715863322165
54957.05328434426,-56.01691359546912
54957.07371807704,329.4857773683546
54957.09415180981,100.69451606420365
54957.114585542586,64.60130876506653
54957.13501927536,21.226733834200928
54957.155453008134,157.2355043941709
54957.17588674091,-67.67111470828979
54957.19632047368,52.184097145246966
54957.216754206456,500.6890919043716
54957.23718793923,138.21634376398606
54957.257621672004,-199.57959004590631
54957.27805540478,105.395321702062
54957.29848913755,138.40546892285312
54957.31892287033,-57.39614180211294
54957.3393566031,15.355084181045697
54957.359790335875,37.85525416688529
54957.38022406865,-31.230611324373214
54957.40065780142,-87.3390997323531
54957.4210915342,115.28362981638729
54957.44152526697,109.59825069889462
54957.461958999746,73.11291368039541
54957.48239273252,-98.68946062019378
54957.502826465294,116.34032242424652
54957.52326019807,90.81697367352426
54957.54369393084,-140.7496376448769
54957.564127663616,8.446855049415447
54957.58456139639,8.250261748221632
54957.604995129164,128.56800647287338
54957.62542886194,73.35968882471455
54957.64586259471,-106.15844931882722
54957.66629632749,241.28816200574832
54957.68673006026,-48.00531156001764
54957.707163793035,155.4038025877169
54957.72759752581,85.96042668962411
54957.74803125858,194.83684944283897
54957.76846499136,252.2585108197921
54957.78889872413,171.82172240359785
54957.809332456905,32.115792381715025
54957.82976618968,192.52067246822156
54957.85019992245,42.43483432020412
54957.87063365523,171.07074931654864
54957.891067388,-28.06738067728798
54957.911501120776,93.35168903334967
54957.93193485355,127.82219990015165
54957.952368586324,-76.0749132480143
54957.9728023191,98.79022633563217
54957.99323605187,-65.26933548456348
54958.01366978465,198.64417793447052
54958.03410351742,150.93214810235622
54958.054537250195,-18.48754591626811
54958.07497098297,69.28355812203819
54958.09540471574,-154.54248091661958
54958.11583844852,92.4131737580769
54958.13627218129,154.62958943812666
54958.156705914065,-31.441127546907126
54958.17713964684,132.8153742798932
54958.19757337961,42.75303959100363
54958.21800711239,-147.78586323249687
54958.23844084516,97.43391940553181
54958.258874577936,201.2850480315187
54958.27930831071,25.306436551186806
54958.299742043484,272.0918970007258
54958.32017577626,-25.0374105058915
54958.34060950903,252.2036363992175
54958.361043241806,413.84241429476276
54958.38147697458,85.9479598245283
54958.401910707355,295.5131215478524
54958.42234444013,12.360176953274404
54958.4427781729,331.7038183348053
54958.46321190568,0.25399965175587624
54958.48364563845,187.04930393020902
54958.504079371225,150.09318149461492
54958.524513104,421.86538337838584
54958.54494683677,467.32063957177775
54958.56538056955,405.8999619704906
54958.58581430232,-203.31524863093085
54958.606248035096,51.60209810717298
54958.62668176787,302.8053594908986
54958.647115500644,207.7876529869016
54958.66754923342,270.8063626810642
54958.68798296619,69.30499927570999
54958.708416698966,106.31875590516593
54958.72885043174,-53.43813465774616
54958.749284164514,389.31371253725365
54958.76971789729,-157.07844127377246
54958.79015163006,208.0221998468357
54958.81058536284,339.4172435942089
54958.83101909561,84.52601024866446
54958.851452828385,216.3758851840836
54958.87188656116,338.3196250872356
54958.89232029393,79.57209315412328
54958.91275402671,271.10879925706934
54958.93318775948,198.09460379138778
54958.953621492255,-1.95800225777365
54958.97405522503,103.36556571233224
54958.994488957804,96.97482137682734
54959.01492269058,116.90444899170593
54959.03535642335,164.50782599775061
54959.055790156126,319.1001083009404
54959.0762238889,43.231151066525086
54959.096657621674,57.4733568008412
54959.11709135445,20.031769369266428
54959.13752508722,299.63157682844076
54959.15795882,17.193702789075616
54959.17839255277,249.1433013149802
54959.198826285545,82.46802173683676
54959.21926001832,272.75267227899747
54959.23969375109,-30.16647757014823
54959.26012748387,125.75080513131553
54959.28056121664,82.54033441490449
54959.300994949415,-139.22787834036416
54959.32142868219,333.63411030595813
54959.34186241496,99.44305312292734
54959.36229614774,135.3893503717174
54959.38272988051,203.59697048055736
54959.403163613286,408.28844789597696
54959.42359734606,441.9676978943965
54959.444031078834,152.1855110240278
54959.46446481161,257.8829670230043
54959.48489854438,237.94190200421284
54959.50533227716,316.7984583295577
54959.52576600993,125.69192499078952
54959.546199742705,179.4299662940535
54959.56663347548,348.45641201530776
54959.58706720825,292.6982594277927
54959.60750094103,164.9400268464163
54959.6279346738,227.92026362794536
54959.648368406575,280.5572911415144
54959.66880213935,30.289017923124106
54959.68923587212,161.8355193828691
54959.7096696049,107.04218548540645
54959.73010333767,146.53376511208904
54959.750537070446,176.79076987708874
54959.77097080322,413.67876838815147
54959.791404535994,314.80456506893796
54959.81183826877,308.77689358299597
54959.83227200154,229.6863033595109
54959.852705734316,85.1619747783694
54959.87313946709,322.8780879531712
54959.893573199864,297.70562613906645
54959.91400693264,266.29290633906066
54959.93444066541,361.87068134907463
54959.95487439819,301.8590163712531
54959.97530813096,57.0538177910862
54959.995741863735,237.77665312296747
54960.01617559651,82.43682947361997
54960.03660932928,-143.0443042850227
54960.05704306206,349.8145775659989
54960.07747679483,177.83531225079585
54960.097910527606,168.41808143341908
54960.11834426038,334.722183888525
54960.138777993154,206.3966034984155
54960.15921172593,193.68812915043776
54960.1796454587,149.81397513524897
54960.200079191476,-44.726209687206975
54960.22051292425,106.9356965930357
54960.240946657024,63.92348134043324
54960.2613803898,243.3990642702888
54960.28181412257,288.1358631268149
54960.30224785535,132.91201420795318
54960.32268158812,314.60354280610227
54960.343115320895,234.80831821354187
54960.36354905367,252.8605993259436
54960.38398278644,189.2714108031601
54960.40441651922,113.12220857240263
54960.42485025199,175.44094373378448
54960.445283984765,326.8312790982719
54960.46571771754,201.49726746598873
54960.48615145031,494.9300501264327
54960.50658518309,239.78801234258995
54960.52701891586,156.868076904626
54960.547452648636,379.8871721056862
54960.56788638141,190.90320924708413
54960.588320114184,244.05159302109956
54960.60875384696,55.0504686750167
54960.62918757973,163.75417732369834
54960.64962131251,156.51621603463008
54960.67005504528,90.46674844115365
54960.690488778055,183.61521824195037
54960.71092251083,356.0779010318704
54960.7313562436,55.054306938639996
54960.75178997638,229.24039457228318
54960.77222370915,329.817455564152
54960.792657441925,68.29798615259897
54960.8130911747,225.27489451706907
54960.83352490747,224.92481330149695
54960.85395864025,254.99025629960315
54960.87439237302,178.80890199073463
54960.894826105796,178.35786482378603
54960.91525983857,174.69275283055197
54960.935693571344,252.3165705121749
54960.95612730412,338.6199363117903
54960.97656103689,157.76512279863653
54960.996994769666,270.8023462738573
54961.01742850244,172.35107634983038
54961.037862235215,167.5598541406309
54961.05829596799,218.27381415473468
54961.07872970076,328.7320695801732
54961.09916343354,-13.456244524645555
54961.11959716631,356.0196048604247
54961.140030899085,161.7862868215081
54961.16046463186,98.80583903099094
54961.18089836463,368.5879846520024
54961.20133209741,182.87044410469912
54961.22176583018,145.2693725689791
54961.242199562956,93.28379856254898
54961.26263329573,205.83829258624675
54961.283067028504,75.18301838449482
54961.30350076128,258.9792203213648
54961.32393449405,179.86197505215353
54961.344368226826,236.6557276166671
54961.3648019596,194.42066619856922
54961.385235692374,365.46133225345835
54961.40566942515,14.854166159539162
54961.42610315792,231.98593504680787
54961.4465368907,416.6868763408882
54961.46697062347,146.74483584165012
54961.487404356245,396.12549965784007
54961.50783808902,226.8751593459406
54961.52827182179,102.75822702143778
54961.54870555457,174.16574837736397
54961.56913928734,181.01896155564566
54961.589573020115,330.073671709119
54961.61000675289,333.4858506185423
54961.630440485664,189.3177597638296
54961.65087421844,507.4226912900048
54961.67130795121,316.66801929630674
54961.691741683986,295.58556163111757
54961.71217541676,206.22422494387393
54961.732609149534,382.83698311158963
54961.75304288231,575.4889630928961
54961.77347661508,-128.1313054643876
54961.79391034786,406.83355354440147
54961.81434408063,216.77249540807964
54961.834777813405,89.5163331655624
54961.85521154618,319.7896496081043
54961.87564527895,221.1720964124808
54961.89607901173,39.34989517562215
54961.9165127445,97.91736489450642
54961.936946477275,346.9372314337527
54961.95738021005,264.41981181157814
54961.97781394282,461.71305645792415
54961.9982476756,180.2847055916157
54962.01868140837,443.2485803944619
54962.039115141146,337.66949299685047
54962.05954887392,275.53253883971786
54962.079982606694,468.99425520074976
54962.10041633947,283.64718675155666
54962.12085007224,136.3085952945653
54962.14128380502,153.39508558542826
54962.16171753779,428.1790802265206
54962.182151270565,345.04237031685034
54962.20258500334,185.4454004682296
54962.22301873611,-102.73697194873589
54962.24345246889,360.07326204323675
54962.26388620166,37.59721291629603
54962.284319934435,328.4205560352138
54962.30475366721,214.30430222979524
54962.32518739998,322.91361313374625
54962.34562113276,410.03849690168795
54962.36605486553,95.77848554731538
54962.386488598306,543.7402315235929
54962.40692233108,61.448472830960554
54962.427356063854,-46.687101102338424
54962.44778979663,392.38120030171683
54962.4682235294,38.255434497758145
54962.488657262176,258.0817248432066
54962.50909099495,311.3842666433442
54962.529524727724,192.72361357103307
54962.5499584605,401.748197338403
54962.57039219327,132.99782904563352
54962.59082592605,211.14336234884234
54962.61125965882,258.6668511497248
54962.631693391595,-39.012605183574856
54962.65212712437,169.19546385008033
54962.67256085714,57.32178319273196
54962.69299458992,297.4920860581154
54962.71342832269,582.8783683934357
54962.733862055466,62.07107869782291
54962.75429578824,65.72985152186739
54962.774729521014,167.43461008683624
54962.79516325379,247.2375161417517
54962.81559698656,249.78938448239063
54962.836030719336,100.8009076350902
54962.85646445211,150.33769956307452
54962.876898184884,108.8261371182675
54962.89733191766,126.59008430612022
54962.91776565043,77.92775524739781
54962.93819938321,-17.883009316266296
54962.95863311598,-34.47849341609022
54962.979066848755,392.53712498066307
54962.99950058153,300.3638540193254
54963.0199343143,242.07445338841893
54963.04036804708,271.9614216748489
54963.06080177985,129.29664914529405
54963.081235512625,205.83202204704776
54963.1016692454,170.91538090907576
54963.122102978174,-60.15762488564835
54963.14253671095,101.55249484045115
54963.16297044372,130.4649426674409
54963.183404176496,-7.313012835852284
54963.20383790927,261.67118588427127
54963.224271642044,269.9535115942009
54963.24470537482,114.75396225324452
54963.26513910759,204.0111963666671
54963.28557284037,60.98915886056358
54963.30600657314,158.28081916940147
54963.326440305915,49.06126808297569
54963.34687403869,176.27187751901084
54963.36730777146,402.9146387494796
54963.38774150424,49.297622910856546
54963.40817523701,65.071842423796
54963.428608969785,171.05602668893272
54963.44904270256,30.75645469796592
54963.46947643533,39.69282936227256
54963.48991016811,191.90737556588584
54963.51034390088,266.6092188276046
54963.530777633656,174.82940315377647
54963.55121136643,127.17552589547569
54963.571645099204,-32.587428816438376
54963.59207883198,9.57701896798545
54963.61251256475,260.2290003217452
54963.632946297526,324.9329492963546
54963.6533800303,85.416324845671
54963.673813763075,542.6715662397139
54963.69424749585,403.9181787885421
54963.71468122862,-124.82916618216103
54963.7351149614,101.93189643990928
54963.75554869417,-186.83563590872353
54963.775982426945,176.66955207955772
54963.79641615972,-141.58298087942666
54963.81684989249,-49.81547904837197
54963.83728362527,113.08233284127647
54963.85771735804,59.950020066618265
54963.878151090816,218.1427881635421
54963.89858482359,77.44701789987022
54963.919018556364,-64.15849662649697
54963.93945228914,86.76393531930381
54963.95988602191,57.31670784127647
54963.980319754686,164.67268013131553
54964.00075348746,259.51385139596397
54964.021187220234,308.92812751901084
54964.04162095301,124.2464258588546
54964.06205468578,11.962291947721779
54964.08248841856,-1.2032811723954087
54964.10292215133,-115.3377263628251
54964.123355884105,-95.58948112356728
54964.14378961688,67.35706352364951
54964.16422334965,249.35602974069053
54964.18465708243,483.53445076119834
54964.2050908152,-18.245319136262594
54964.225524547976,190.04079841744834
54964.24595828075,-67.80870414602822
54964.266392013524,169.61526130807334
54964.2868257463,29.17727684152061
54964.30725947907,92.58567451608116
54964.327693211846,43.2313883222335
54964.34812694462,151.2914240277999
54964.368560677394,194.44012092721397
54964.38899441017,136.76185249459678
54964.40942814294,-34.00981498587197
54964.42986187572,-261.4724462114579
54964.45029560849,1.2247774518721695
54964.470729341265,367.16570686471397
54964.49116307404,-60.236171492219626
54964.51159680681,232.36867927682334
54964.53203053959,87.15718981577858
54964.55246427236,171.3837549604171
54964.572898005135,-52.83330369665329
54964.59333173791,156.1953078998979
54964.61376547068,97.98571418893272
54964.63419920346,122.93030052989984
54964.65463293623,221.61265313869194
54964.675066669006,196.80409951927658
54964.69550040178,83.41246073606534
54964.715934134554,-89.00647916698645
54964.73636786733,-281.3941139134801
54964.7568016001,49.24686383467325
54964.77723533288,-46.50029924713195
54964.79766906565,-102.87482421589277
54964.818102798425,-227.96534241831256
54964.8385365312,71.1655517380283
54964.85897026397,52.29059929079405
54964.87940399675,-104.92449396970471
54964.89983772952,102.4896310313217
54964.920271462295,-312.46547238517053
54964.94070519507,90.65696904597687
54964.96113892784,-22.091654636069435
54964.98157266062,-35.521931522786154
54965.00200639339,75.60666713923858
54965.022440126166,202.08430042845117
54965.04287385894,101.27842402218867
54965.063307591714,-93.92804284436008
54965.08374132449,177.31889550076653
54965.10417505726,13.415886255474518
54965.124608790036,274.53832901302985
54965.14504252281,61.2332069467314
54965.165476255585,194.53173367578458
54965.18590998836,228.2723223137051
54965.20634372113,93.09319368355773
54965.22677745391,85.89977668893272
54965.24721118668,52.611559940629604
54965.267644919455,145.17245558387515
54965.28807865223,226.15063771480592
54965.308512385,10.180235167966956
54965.32894611778,-90.9457159892213
54965.34937985055,125.85584797086824
54965.369813583326,227.35402562501505
54965.3902473161,105.24440090220466
54965.410681048874,170.39173665911454
54965.43111478165,370.5375940717452
54965.45154851442,86.95518669510349
54965.471982247196,383.730104988711
54965.49241597997,179.46540632141074
54965.512849712744,99.85913189303197
54965.53328344552,177.6688369719004
54965.55371717829,163.1246067033132
54965.57415091107,-126.95232949944125
54965.59458464384,159.35781543507943
54965.615018376615,134.75915279337335
54965.63545210939,213.37689442080256
54965.65588584216,41.13039135833496
54965.67631957494,392.699709469424
54965.69675330771,228.149759394336
54965.717187040485,34.895308177240736
54965.73762077326,-27.09591308058812
54965.758054506034,7.31841017498347
54965.77848823881,105.74122581075152
54965.79892197158,127.17484924262834
54965.819355704356,-21.657460929191963
54965.83978943713,281.38282600531636
54965.860223169904,99.89980436375667
54965.88065690268,189.78428432792072
54965.90109063545,-99.1585042558915
54965.92152436823,-41.515946640480195
54965.941958101,202.34483092385068
54965.962391833775,-133.80429951648233
54965.98282556655,-32.70246427555801
54966.00325929932,94.44992469918662
54966.0236930321,110.98126590280977
54966.04412676487,88.3185320041946
54966.064560497645,177.80816799706224
54966.08499423042,-152.2740171086001
54966.10542796319,28.586599629676357
54966.12586169597,-132.75139206159193
54966.14629542874,204.38692418855987
54966.166729161516,62.168585899025075
54966.18716289429,174.85477163714512
54966.207596627064,-38.72952915551231
54966.22803035984,179.73053577891028
54966.24846409261,32.209760636670026
54966.26889782539,-96.5712330431856
54966.28933155816,-71.27348383073607
54966.309765290935,211.26602755394686
54966.33019902371,152.1678497631296
54966.35063275648,224.2201927387111
54966.37106648926,-15.92865139221633
54966.39150022203,-93.84747172558328
54966.411933954805,-253.02619011435823
54966.43236768758,-5.152217423254335
54966.45280142035,140.8374073537111
54966.47323515313,85.8614612413433
54966.4936688859,98.84169652840669
54966.514102618676,-110.35421964922243
54966.53453635145,-434.29394226446317
54966.554970084224,-200.4154567259997
54966.575403817,160.237548546327
54966.59583754977,-71.18785066584365
54966.616271282546,-152.11526000513675
54966.63670501532,118.33975934694152
54966.657138748094,-53.14979753745508
54966.67757248087,-37.6473269135813
54966.69800621364,-483.1427037798173
54966.71843994642,-229.72988774949687
54966.73887367919,-162.4905663486498
54966.759307411965,187.41375373971397
54966.77974114474,-223.18462472037393
54966.80017487751,-23.633635029995936
54966.82060861029,172.93949500363226
54966.84104234306,-112.54639254176801
54966.861476075836,114.9670069135421
54966.88190980861,123.90880328427833
54966.902343541384,44.19565507252088
54966.92277727416,-27.299858797569243
54966.94321100693,76.56207259376657
54966.963644739706,-137.07064904899812
54966.98407847248,51.86638175680436
54967.004512205254,-118.72976534721414
54967.02494593803,-133.4071769136802
54967.0453796708,-198.8167518497397
54967.06581340358,-16.43853251975802
54967.08624713635,183.02358406230292
54967.106680869125,-132.3535680685106
54967.1271146019,-164.230681191313
54967.14754833467,-25.82420830643528
54967.16798206745,-194.5753972612626
54967.18841580022,304.8151134048549
54967.208849532995,132.35613691664483
54967.22928326577,-236.33299613821572
54967.24971699854,-29.362566992374717
54967.27015073132,-34.33550832598886
54967.29058446409,-84.3397947435376
54967.311018196866,53.03621361663069
54967.33145192964,-145.37931771907432
54967.351885662414,-204.83727390707696
54967.37231939519,-186.1883210557691
54967.39275312796,-378.3444860063798
54967.41318686074,-283.41647697317666
54967.43362059351,-261.7411007233006
54967.454054326285,61.23712355821098
54967.47448805906,-39.70804404240802
54967.49492179183,-246.66213980084618
54967.51535552461,-115.5754525660191
54967.53578925738,-55.65281574193559
54967.556222990155,-236.9091211832375
54967.57665672293,-104.34273624837509
54967.5970904557,-153.5006692352514
54967.61752418848,32.20693217520498
54967.63795792125,-243.62396336818915
54967.658391654026,-282.61644434790514
54967.6788253868,-155.089740548231
54967.699259119574,-37.2500940251097
54967.71969285235,-177.15722870370598
54967.74012658512,2.0426390088257307
54967.760560317896,-38.89943303325705
54967.78099405067,-198.2194502853085
54967.801427783445,-146.0411069054146
54967.82186151622,67.77469193908203
54967.84229524899,-227.57269924567058
54967.86272898177,-336.28354240286416
54967.88316271454,-158.95840293511654
54967.903596447315,-61.575352097054115
54967.92403018009,-196.38889348883026
54967.94446391286,-183.886351874607
54967.96489764564,-129.60628583547074
54967.98533137841,-363.5908403993859
54968.005765111186,-1.3776375289431542
54968.02619884396,-219.5998379722619
54968.046632576734,-292.3525088993628
54968.06706630951,-133.34017043553638
54968.08750004228,-392.0552912612951
54968.107933775056,-405.91466949024823
54968.12836750783,-331.93824421262616
54968.148801240604,-361.2887774210316
54968.16923497338,-289.29434501556716
54968.18966870615,-391.6775647211379
54968.21010243893,-268.889645175352
54968.2305361717,-26.61327051611817
54968.250969904475,-180.27578897195085
54968.27140363725,-180.0633099271476
54968.29183737002,-508.11887313895187
54968.3122711028,-269.4505317295537
54968.33270483557,-435.87544576939587
54968.353138568345,-379.8798916595514
54968.37357230112,-435.17576633511635
54968.394006033894,-249.63171452596634
54968.41443976667,-253.17977514871527
54968.43487349944,-282.2864499480993
54968.455307232216,-93.7118611445964
54968.47574096499,-261.01703300585035
54968.496174697764,-344.40285384107483
54968.51660843054,-75.13460761088275
54968.53704216331,-473.2023399248719
54968.55747589609,-299.63474940342127
54968.57790962886,-251.46207657822384
54968.598343361635,-340.9695540868007
54968.61877709441,-296.62515453321436
54968.63921082718,-21.193628087279315
54968.65964455996,-331.56127392020005
54968.68007829273,-432.0219438062045
54968.700512025505,-288.9546792339548
54968.72094575828,-361.1202206006414
54968.74137949105,-337.3040082728096
54968.76181322383,-385.92760086608723
54968.7822469566,-296.9644552786033
54968.802680689376,-43.00440739313238
54968.82311442215,-172.54968198510136
54968.843548154924,-548.4313113297557
54968.8639818877,-224.07963447612644
54968.88441562047,-495.08608914317074
54968.90484935325,-556.348793324446
54968.92528308602,-407.24863906782537
54968.945716818795,-241.06961157732698
54968.96615055157,-559.4584243168166
54968.98658428434,-366.91318120329885
54969.00701801712,-372.4662435972137
54969.02745174989,-316.8686643882923
54969.047885482665,-231.82737118943032
54969.06831921544,-374.42458713965453
54969.08875294821,-329.17167499879605
54969.10918668099,-369.4470361079727
54969.12962041376,-164.27455443468463
54969.150054146536,-189.14570032246837
54969.17048787931,-356.7826763873905
54969.190921612084,-369.387906166363
54969.21135534486,-399.7397791194457
54969.23178907763,-529.4516585835352
54969.252222810406,-439.01703895732334
54969.27265654318,-65.80447191117943
54969.293090275954,-532.1148645125451
54969.31352400873,-382.018025923303
54969.3339577415,-350.0494452737257
54969.35439147428,-312.4759915040798
54969.37482520705,-337.765985916505
54969.395258939825,-390.3925946338038
54969.4156926726,-380.4726991656349
54969.43612640537,-403.145088264778
54969.45656013815,-389.04292189623214
54969.47699387092,-306.20503593614677
54969.497427603696,-194.25195469846557
54969.51786133647,-451.91777760822396
54969.538295069244,-528.649628711464
54969.55872880202,-432.3169021852591
54969.57916253479,-81.80106661592745
54969.599596267566,-415.50229240286416
54969.62003000034,-234.60025457655576
54969.640463733114,-116.01765867619295
54969.66089746589,-219.5953842583087
54969.68133119866,-222.25938713249516
54969.70176493144,-135.1446689138447
54969.72219866421,-209.8637828237271
54969.742632396985,-367.7229856079434
54969.76306612976,-137.33045821240353
54969.78349986253,-349.433476645955
54969.80393359531,-201.66320532710725
54969.82436732808,-5.537545213929462
54969.844801060855,-195.21218062590327
54969.86523479363,-274.4205665882182
54969.8856685264,-69.05728280559575
54969.90610225918,-393.9269959674085
54969.92653599195,-217.5209142649681
54969.946969724726,-132.2330671280625
54969.9674034575,-436.1881819923141
54969.987837190274,-437.2739734811448
54970.00827092305,-180.60249038531762
54970.02870465582,-263.995894405955
54970.0491383886,-176.45010813105432
54970.06957212137,-108.17079662905904
54970.090005854145,-321.61557517051966
54970.11043958692,-137.26248952017352
54970.13087331969,-18.474269590118553
54970.15130705247,-311.0969643922434
54970.17174078524,-421.101463191631
54970.192174518015,-124.40871024954384
54970.21260825079,-35.29103159949365
54970.23304198356,-293.41510371172495
54970.25347571634,-228.23018443773879
54970.27390944911,-367.30763002257305
54970.294343181886,-22.948996420191214
54970.31477691466,-331.72295897176963
54970.335210647434,-433.4229356229846
54970.35564438021,-192.32233543176048
54970.37607811298,94.45278572213584
54970.396511845756,-133.4522933126303
54970.41694557853,132.74015853559362
54970.437379311305,-419.4091052723836
54970.45781304408,-31.60116317302286
54970.47824677685,68.68750148836256
54970.49868050963,-34.97776389944619
54970.5191142424,-41.35465016530393
54970.539547975175,52.85978794766777
54970.55998170795,-148.5230108571045
54970.58041544072,98.930240861296
54970.6008491735,101.1640080881282
54970.62128290627,130.3685188767112
54970.641716639046,20.12624572884971
54970.66215037182,-294.10629654791353
54970.682584104594,-151.2162201674494
54970.70301783737,-291.5608296500949
54970.72345157014,-331.49003880772466
54970.743885302916,-314.5807027468139
54970.76431903569,-288.0422742218558
54970.784752768464,-246.68653421378028
54970.80518650124,224.72648114924
54970.82562023401,-54.1213038057764
54970.84605396679,139.81941349094916
54970.86648769956,-54.59114144301669
54970.886921432335,-26.80456070236481
54970.90735516511,-272.14595911195795
54970.92778889788,-213.16188980868844
54970.94822263066,-13.313328451447504
54970.96865636343,-95.98364445206897
54970.989090096205,-238.05570631785233
